512	Q0	013	5	1.7929148957904126	myRun
523	Q0	012	1	10.866929047589505	myRun
523	Q0	011	2	6.694845483228468	myRun
523	Q0	013	3	6.609569978600478	myRun
523	Q0	007	4	2.3323321026324697	myRun
523	Q0	001	5	2.254156457416959	myRun
521	Q0	064	1	31.23759661944453	myRun
521	Q0	063	2	12.526683831532779	myRun
521	Q0	021	3	12.430495552842872	myRun
521	Q0	017	4	8.888018860908776	myRun
521	Q0	028	5	6.101237057427953	myRun
482	Q0	009	1	18.450825208075518	myRun
482	Q0	001	2	4.093270693040739	myRun
482	Q0	008	3	3.684676287481424	myRun
482	Q0	007	4	3.2476844156788913	myRun
482	Q0	005	5	2.483782433125042	myRun
454	Q0	014	1	14.481005943291791	myRun
454	Q0	013	2	7.7437109967050315	myRun
454	Q0	037	3	5.410758351234941	myRun
454	Q0	027	4	5.265298473678179	myRun
454	Q0	018	5	4.941621945220231	myRun
449	Q0	012	1	17.138550815212056	myRun
449	Q0	011	2	13.702844799323566	myRun
449	Q0	036	3	9.971515941604268	myRun
449	Q0	010	4	9.711429381232483	myRun
449	Q0	024	5	9.513247850922818	myRun
501	Q0	007	1	5.512485967091378	myRun
501	Q0	008	2	3.8429317257998816	myRun
501	Q0	005	3	2.3322807678837103	myRun
501	Q0	004	4	2.2992887657264864	myRun
501	Q0	010	5	2.2671323011579507	myRun
444	Q0	004	1	7.656729552402618	myRun
444	Q0	003	2	2.775401610673896	myRun
444	Q0	013	3	2.1984926268859173	myRun
444	Q0	009	4	2.04108357011793	myRun
444	Q0	002	5	1.0149516465141177	myRun
478	Q0	018	1	4.170463799919812	myRun
478	Q0	028	2	2.4028004517783756	myRun
478	Q0	039	3	2.373881227338261	myRun
478	Q0	009	4	1.9892322637378201	myRun
478	Q0	040	5	1.7861670607532365	myRun
469	Q0	009	1	5.985563062126681	myRun
469	Q0	011	2	2.777599650732645	myRun
469	Q0	004	3	2.5548021718437934	myRun
469	Q0	018	4	1.576746642282351	myRun
469	Q0	010	5	1.5117295681958414	myRun
488	Q0	034	1	14.645396186979475	myRun
488	Q0	015	2	7.604162699219886	myRun
488	Q0	001	3	5.599848157768843	myRun
488	Q0	010	4	5.462717696981261	myRun
488	Q0	016	5	4.354658687151011	myRun
467	Q0	033	1	21.321500311240793	myRun
467	Q0	028	2	11.875341480560262	myRun
467	Q0	032	3	7.9701577518399604	myRun
467	Q0	018	4	7.037188661752245	myRun
467	Q0	023	5	6.915417209615308	myRun
450	Q0	012	1	13.515519810972965	myRun
450	Q0	014	2	5.949829388572588	myRun
450	Q0	009	3	4.767280798327963	myRun
450	Q0	003	4	4.717817320978214	myRun
450	Q0	001	5	4.0341590989271605	myRun
443	Q0	005	1	5.503582387178312	myRun
443	Q0	002	2	3.9926307751457486	myRun
443	Q0	006	3	1.8627924276614616	myRun
443	Q0	001	4	1.2165767408008696	myRun
443	Q0	007	5	0.9905856244799152	myRun
479	Q0	021	1	3.4967948190892404	myRun
479	Q0	022	2	3.4413939977917916	myRun
479	Q0	017	3	1.7264263814053125	myRun
479	Q0	026	4	1.432667477047262	myRun
479	Q0	023	5	1.4060840031253636	myRun
487	Q0	006	1	12.69353370526497	myRun
487	Q0	002	2	5.681506610578628	myRun
487	Q0	016	3	5.521074466552519	myRun
487	Q0	005	4	5.387950823396551	myRun
487	Q0	013	5	5.051418036564249	myRun
497	Q0	021	1	9.95499404069456	myRun
497	Q0	013	2	3.337206612659619	myRun
497	Q0	005	3	2.1927942197207932	myRun
497	Q0	011	4	2.1443134210394774	myRun
497	Q0	001	5	1.8642932397412633	myRun
434	Q0	053	1	34.9807130812588	myRun
434	Q0	023	2	6.459335852578302	myRun
434	Q0	054	3	5.511858987339275	myRun
434	Q0	055	4	4.489590467543293	myRun
434	Q0	050	5	4.051098851583379	myRun
438	Q0	006	1	14.854257522369938	myRun
438	Q0	009	2	7.602487991609022	myRun
438	Q0	005	3	6.587424184901459	myRun
438	Q0	004	4	5.9008616096040125	myRun
438	Q0	032	5	5.697274535587364	myRun
427	Q0	001	1	4.583669806519034	myRun
427	Q0	006	2	2.5969594029677423	myRun
427	Q0	007	3	1.67805102198613	myRun
427	Q0	003	4	0.647564562951458	myRun
427	Q0	010	5	0.640945744294252	myRun
480	Q0	022	1	16.106443265592567	myRun
480	Q0	021	2	10.751281160291452	myRun
480	Q0	013	3	10.401126852997375	myRun
480	Q0	019	4	7.87926330421471	myRun
480	Q0	072	5	6.681663624923374	myRun
442	Q0	042	1	30.90471436961413	myRun
442	Q0	035	2	23.260168414040415	myRun
442	Q0	024	3	21.93640184763207	myRun
442	Q0	029	4	20.796502249838852	myRun
442	Q0	023	5	15.50208752033291	myRun
445	Q0	012	1	4.030522174011822	myRun
445	Q0	001	2	2.9905637153272777	myRun
445	Q0	011	3	2.537089022011955	myRun
445	Q0	008	4	2.5067790881411387	myRun
445	Q0	010	5	2.152573929483887	myRun
515	Q0	012	1	11.39435246001854	myRun
515	Q0	013	2	11.290696297071303	myRun
515	Q0	010	3	10.980179495882789	myRun
515	Q0	011	4	8.140933804683225	myRun
515	Q0	003	5	7.048543485861641	myRun
474	Q0	010	1	7.460984811346592	myRun
474	Q0	011	2	6.695202020810439	myRun
474	Q0	007	3	3.312862218262988	myRun
474	Q0	009	4	2.333290630965	myRun
474	Q0	004	5	0.8626898156125912	myRun
504	Q0	004	1	2.66655792523874	myRun
504	Q0	006	2	1.9611775933026152	myRun
504	Q0	008	3	1.82273912590338	myRun
504	Q0	009	4	1.670957929406551	myRun
504	Q0	011	5	1.605087788759663	myRun
473	Q0	065	1	12.801938864777851	myRun
473	Q0	057	2	11.524775563166013	myRun
473	Q0	070	3	11.010188504550326	myRun
473	Q0	040	4	7.768193296511335	myRun
473	Q0	046	5	7.349417158866265	myRun
519	Q0	012	1	7.476003942696173	myRun
519	Q0	008	2	2.8096840008155572	myRun
519	Q0	011	3	2.7379600292135806	myRun
519	Q0	009	4	1.556727377035593	myRun
519	Q0	001	5	1.4300229109148364	myRun
518	Q0	006	1	12.108045497923873	myRun
518	Q0	011	2	12.09917670067887	myRun
518	Q0	007	3	11.849710715773556	myRun
518	Q0	008	4	10.999492894880298	myRun
518	Q0	009	5	10.140127615990533	myRun
463	Q0	009	1	32.142913236176135	myRun
463	Q0	007	2	13.229945231462372	myRun
463	Q0	008	3	12.331964241774784	myRun
463	Q0	010	4	8.43456305036704	myRun
463	Q0	017	5	8.18480358239008	myRun
502	Q0	009	1	19.14302410296724	myRun
502	Q0	007	2	15.136271641440503	myRun
502	Q0	050	3	14.691754907332058	myRun
502	Q0	008	4	11.347343569440373	myRun
502	Q0	013	5	7.608237058915881	myRun
505	Q0	006	1	4.292137539780391	myRun
505	Q0	002	2	2.9926748406837467	myRun
505	Q0	001	3	1.5295315456971446	myRun
505	Q0	003	4	1.4002247686585179	myRun
505	Q0	007	5	0.9950356856499878	myRun
524	Q0	004	1	47.94712706207554	myRun
524	Q0	012	2	39.981674287621125	myRun
524	Q0	014	3	31.011189201850254	myRun
524	Q0	005	4	22.40015328232711	myRun
524	Q0	055	5	16.434280018474503	myRun
490	Q0	014	1	10.587631766188224	myRun
490	Q0	018	2	8.369376795857928	myRun
490	Q0	022	3	7.757739821344849	myRun
490	Q0	009	4	6.057203008627922	myRun
490	Q0	023	5	4.635871991102379	myRun
462	Q0	051	1	10.328693357492646	myRun
462	Q0	045	2	7.515725622217343	myRun
462	Q0	050	3	6.26009672723762	myRun
462	Q0	034	4	4.590022021494335	myRun
462	Q0	055	5	4.0289019483877935	myRun
464	Q0	014	1	13.103627344934896	myRun
464	Q0	024	2	7.933563248172	myRun
464	Q0	033	3	7.4657952069859626	myRun
464	Q0	022	4	7.155881006674647	myRun
464	Q0	032	5	7.090698272518964	myRun
435	Q0	002	1	7.294604549051103	myRun
435	Q0	017	2	5.9189740430859805	myRun
435	Q0	007	3	3.7620887174899664	myRun
435	Q0	008	4	1.962270848688576	myRun
435	Q0	005	5	1.86910155905202	myRun
491	Q0	068	1	6.467877290902214	myRun
491	Q0	051	2	6.39236487283244	myRun
491	Q0	047	3	6.1820411931870805	myRun
491	Q0	053	4	5.926789373942383	myRun
491	Q0	069	5	5.5631721393636955	myRun
481	Q0	016	1	8.362708137200633	myRun
481	Q0	015	2	3.2599849983468188	myRun
481	Q0	008	3	2.6951044935756583	myRun
481	Q0	003	4	2.2933604469552336	myRun
481	Q0	014	5	1.996831432444769	myRun
495	Q0	010	1	6.019756355234334	myRun
495	Q0	002	2	3.39118164416766	myRun
495	Q0	003	3	2.9316365021862296	myRun
495	Q0	014	4	2.3873009202692397	myRun
495	Q0	009	5	2.276965342529147	myRun
513	Q0	004	1	6.873012281501235	myRun
513	Q0	008	2	6.169772035701545	myRun
513	Q0	006	3	4.725753431139054	myRun
513	Q0	003	4	4.254542853855045	myRun
513	Q0	005	5	1.9845350547840384	myRun
503	Q0	025	1	6.48560769581432	myRun
503	Q0	020	2	5.269124222053044	myRun
503	Q0	030	3	4.249497945867905	myRun
503	Q0	031	4	4.23614549900668	myRun
503	Q0	010	5	4.206094334932163	myRun
439	Q0	023	1	15.978652101718808	myRun
439	Q0	022	2	6.477517498956791	myRun
439	Q0	019	3	3.562297465179297	myRun
439	Q0	008	4	3.064351861762933	myRun
439	Q0	001	5	2.9415853617303327	myRun
452	Q0	015	1	11.793403180780123	myRun
452	Q0	016	2	7.999014015234983	myRun
452	Q0	017	3	6.697546416600211	myRun
452	Q0	013	4	3.724060991340962	myRun
452	Q0	014	5	3.610936081657759	myRun
447	Q0	019	1	26.769371123886813	myRun
447	Q0	015	2	26.048425022440785	myRun
447	Q0	046	3	16.00997734578791	myRun
447	Q0	018	4	15.613141405830744	myRun
447	Q0	031	5	11.23115701205899	myRun
522	Q0	016	1	26.296769230030907	myRun
522	Q0	019	2	5.279219300689443	myRun
522	Q0	012	3	2.5120493498138545	myRun
522	Q0	005	4	2.4241777248126946	myRun
522	Q0	002	5	2.1939447945472295	myRun
472	Q0	010	1	15.63465104069999	myRun
472	Q0	022	2	10.03467376237657	myRun
472	Q0	018	3	9.463675972659994	myRun
472	Q0	009	4	9.187781579478358	myRun
472	Q0	026	5	8.005744111637124	myRun
453	Q0	027	1	6.8509233761898605	myRun
453	Q0	018	2	5.550200975785495	myRun
453	Q0	013	3	3.590800910692452	myRun
453	Q0	012	4	2.4643352729127894	myRun
453	Q0	010	5	1.2605689566824057	myRun
426	Q0	008	1	2.110611008066264	myRun
426	Q0	004	2	1.7346369818328218	myRun
426	Q0	001	3	1.5610353804981065	myRun
426	Q0	006	4	0.9967971913152919	myRun
426	Q0	007	5	0.5697464484282597	myRun
507	Q0	024	1	46.74948730341191	myRun
507	Q0	023	2	25.168364811561336	myRun
507	Q0	020	3	24.02188490371614	myRun
507	Q0	010	4	13.19084327338473	myRun
507	Q0	028	5	11.84412574834272	myRun
